joint_data_pelvis_tx,joint_data_pelvis_ty,joint_data_pelvis_tilt,joint_data_hip_flexion_r,joint_data_knee_r_translation1,joint_data_knee_r_translation2,joint_data_knee_angle_r,joint_data_ankle_angle_r,joint_data_mtp_angle_r,joint_data_hamstrings_r_semimem_r-P2_x,joint_data_hamstrings_r_semimem_r-P2_y,joint_data_rect_fem_r_rect_fem_r-P3_x,joint_data_rect_fem_r_rect_fem_r-P3_y,joint_data_vasti_r_vas_int_r-P4_x,joint_data_vasti_r_vas_int_r-P4_y,joint_data_gastroc_r_med_gas_r-P2_x,joint_data_gastroc_r_med_gas_r-P2_y,joint_data_gastroc_r_med_gas_r-P2_z,joint_data_hip_flexion_l,joint_data_knee_l_translation1,joint_data_knee_l_translation2,joint_data_knee_angle_l,joint_data_ankle_angle_l,joint_data_mtp_angle_l,joint_data_hamstrings_l_semimem_l-P2_x,joint_data_hamstrings_l_semimem_l-P2_y,joint_data_rect_fem_l_rect_fem_l-P3_x,joint_data_rect_fem_l_rect_fem_l-P3_y,joint_data_vasti_l_vas_int_l-P4_x,joint_data_vasti_l_vas_int_l-P4_y,joint_data_gastroc_l_med_gas_l-P2_x,joint_data_gastroc_l_med_gas_l-P2_y,joint_data_gastroc_l_med_gas_l-P2_z,joint_data_r_shoulder_abd,joint_data_r_shoulder_rot,joint_data_r_shoulder_flex,joint_data_r_elbow_flex,joint_data_r_wrist_rot,joint_data_r_wrist_flex,joint_data_r_wrist_dev,joint_data_l_shoulder_abd,joint_data_l_shoulder_rot,joint_data_l_shoulder_flex,joint_data_l_elbow_flex,joint_data_l_wrist_rot,joint_data_l_wrist_flex,joint_data_l_wrist_dev,joint_data_iliopsoas_r_psoas_r-P3_x,joint_data_iliopsoas_r_psoas_r-P3_y,joint_data_iliopsoas_r_psoas_r-P3_z,joint_data_iliopsoas_l_psoas_l-P3_x,joint_data_iliopsoas_l_psoas_l-P3_y,joint_data_iliopsoas_l_psoas_l-P3_z,sensor_data_r_foot,sensor_data_r_toes,sensor_data_l_foot,sensor_data_l_toes,sensor_data_r_knee_sensor,sensor_data_l_knee_sensor,sensor_data_r_hip_sensor,sensor_data_l_hip_sensor,sensor_data_r_ankle_sensor,sensor_data_l_ankle_sensor,sensor_data_r_mtp_sensor,sensor_data_l_mtp_sensor,time
[0.0259],[0.9749],[0.1439],[-0.3607],[-0.0039],[-0.3943],[0.0268],[0.1612],[0.6388],[-0.0298],[-0.0353],[0.0546],[0.0397],[0.0557],[0.0324],[-0.0246],[-0.3992],[-0.0246],[-0.3624],[-0.0034],[-0.3937],[-0.0567],[-0.372],[0.6317],[-0.0291],[-0.0361],[0.0507],[0.0423],[0.0512],[0.0363],[-0.0232],[-0.3999],[0.024],[0.1199],[3.225e-05],[-0.0004],[-6.2172e-05],[-6.5273e-07],[-7.0579e-06],[-5.3169e-06],[0.1098],[-6.2386e-06],[0.0004],[-5.8107e-05],[-3.8137e-06],[-2.8298e-06],[-5.3636e-06],[-0.038],[-0.0731],[0.0793],[-0.0345],[-0.0773],[-0.0805],[0.],[0.],[0.],[0.],[12.506],[0.],[89.2954],[170.9298],[0.],[0.],[1.5821],[1.2699],0.9672040022234575
[0.0402],[0.977],[0.153],[-0.3575],[-0.0038],[-0.3944],[0.0111],[0.0009],[0.6738],[-0.0305],[-0.0355],[0.0538],[0.0405],[0.0553],[0.0312],[-0.0244],[-0.3995],[-0.0245],[-0.3614],[-0.0032],[-0.3942],[-0.0977],[-0.2128],[0.6446],[-0.0299],[-0.0364],[0.0483],[0.0449],[0.0497],[0.0357],[-0.0238],[-0.4004],[0.024],[0.1199],[3.2176e-05],[-0.0004],[-6.1555e-05],[-6.4409e-07],[-7.0548e-06],[-5.2323e-06],[0.1098],[-6.2688e-06],[0.0004],[-5.7501e-05],[-3.7871e-06],[-2.8284e-06],[-5.2797e-06],[-0.0376],[-0.0734],[0.0794],[-0.0358],[-0.076],[-0.0801],[0.],[0.],[0.],[0.],[18.1473],[0.],[94.3295],[169.4955],[0.],[0.],[1.7842],[1.2227],1.000555864369094
[0.0534],[0.9678],[0.1575],[-0.356],[-0.0038],[-0.3944],[0.0068],[-0.1852],[0.6994],[-0.0308],[-0.0355],[0.0536],[0.0407],[0.0555],[0.0302],[-0.0236],[-0.3998],[-0.0242],[-0.3611],[-0.0032],[-0.3944],[-0.0864],[0.1125],[0.6315],[-0.0308],[-0.0363],[0.0486],[0.0454],[0.0496],[0.0382],[-0.0237],[-0.4005],[0.024],[0.1199],[3.203e-05],[-0.0004],[-6.0459e-05],[-6.2725e-07],[-7.0512e-06],[-5.0762e-06],[0.1098],[-6.3077e-06],[0.0004],[-5.6419e-05],[-3.7353e-06],[-2.8269e-06],[-5.125e-06],[-0.0368],[-0.0742],[0.0796],[-0.0361],[-0.0755],[-0.08],[0.],[0.],[0.],[0.],[21.7572],[0.],[88.0232],[153.677],[0.],[0.],[1.8631],[1.0241],1.0339077265147303
[0.0645],[0.9485],[0.1523],[-0.3552],[-0.0037],[-0.3944],[-0.0198],[-0.1402],[0.6674],[-0.0309],[-0.0357],[0.0524],[0.0417],[0.0541],[0.0312],[-0.0232],[-0.4001],[-0.024],[-0.3573],[-0.0039],[-0.3941],[0.0181],[0.3771],[0.6222],[-0.0315],[-0.0353],[0.0538],[0.0413],[0.0534],[0.0409],[-0.023],[-0.3999],[0.0239],[0.1199],[3.1672e-05],[-0.0004],[-5.7445e-05],[-5.7158e-07],[-7.0996e-06],[-4.6382e-06],[0.1098],[-6.2921e-06],[0.0004],[-5.3436e-05],[-3.5722e-06],[-2.846e-06],[-4.6903e-06],[-0.0361],[-0.075],[0.0799],[-0.0356],[-0.0759],[-0.0801],[0.],[87.7024],[0.],[0.],[0.],[72.6624],[98.9137],[0.],[0.],[8.5444],[0.],[1.3443],1.0672595886603669
[0.0741],[0.924],[0.1408],[-0.355],[-0.0035],[-0.3944],[-0.0621],[0.0896],[0.522],[-0.031],[-0.0361],[0.0502],[0.0438],[0.0521],[0.0322],[-0.023],[-0.4004],[-0.0239],[-0.3247],[-0.004],[-0.3941],[0.032],[0.1032],[0.6295],[-0.0293],[-0.0349],[0.0551],[0.0386],[0.0536],[0.0414],[-0.0231],[-0.3996],[0.0241],[0.1199],[3.1868e-05],[-0.0004],[-5.8038e-05],[-5.7145e-07],[-7.184e-06],[-4.7256e-06],[0.1098],[-6.1353e-06],[0.0004],[-5.4025e-05],[-3.5836e-06],[-2.8787e-06],[-4.7766e-06],[-0.0369],[-0.0745],[0.0797],[-0.0344],[-0.0768],[-0.0804],[0.],[135.9131],[0.],[129.9141],[0.],[70.4258],[63.4411],[0.],[0.],[0.],[0.],[0.],1.1006114508060034
[0.0893],[0.9055],[0.1468],[-0.3542],[-0.0029],[-0.3948],[-0.1402],[0.2699],[0.4215],[-0.0311],[-0.0367],[0.046],[0.0472],[0.0487],[0.0325],[-0.0238],[-0.4007],[-0.0241],[-0.3538],[-0.0041],[-0.3932],[0.0336],[0.1453],[0.4192],[-0.0275],[-0.0352],[0.0555],[0.0378],[0.0538],[0.0405],[-0.0193],[-0.4003],[0.023],[0.1199],[3.2819e-05],[-0.0004],[-6.1527e-05],[-5.6331e-07],[-7.6391e-06],[-5.1644e-06],[0.1098],[-5.2168e-06],[0.0004],[-5.7427e-05],[-3.6202e-06],[-3.057e-06],[-5.2097e-06],[-0.037],[-0.0744],[0.0797],[-0.0334],[-0.078],[-0.0807],[0.],[19.6605],[0.],[102.5153],[0.],[53.8518],[0.],[314.1461],[0.],[0.],[0.],[0.],1.1339633129516398
[0.1034],[0.9107],[0.1474],[-0.3211],[-0.0023],[-0.3953],[-0.2153],[0.2877],[0.5175],[-0.0313],[-0.0374],[0.0415],[0.0504],[0.0453],[0.0338],[-0.0252],[-0.4009],[-0.0244],[-0.3686],[-0.004],[-0.3925],[0.0273],[0.1456],[0.3131],[-0.0277],[-0.0354],[0.0545],[0.0383],[0.0535],[0.0398],[-0.0204],[-0.3997],[0.0234],[0.1199],[3.2074e-05],[-0.0004],[-5.4428e-05],[-3.9163e-07],[-8.0105e-06],[-4.14e-06],[0.1098],[-4.5073e-06],[0.0004],[-5.034e-05],[-3.1362e-06],[-3.2025e-06],[-4.1908e-06],[-0.0373],[-0.0739],[0.0795],[-0.0328],[-0.0786],[-0.0809],[0.],[0.],[0.],[13.9767],[0.],[89.0511],[0.],[188.6735],[0.],[0.],[0.],[0.],1.1673151750972763
[0.117],[0.9286],[0.1432],[-0.3158],[-0.0028],[-0.3948],[-0.1367],[0.303],[0.5923],[-0.0305],[-0.0363],[0.0454],[0.0482],[0.0479],[0.0351],[-0.0253],[-0.4005],[-0.0245],[-0.3666],[-0.004],[-0.3924],[0.0215],[0.0138],[0.3209],[-0.0276],[-0.0355],[0.0542],[0.0387],[0.0534],[0.0395],[-0.0204],[-0.3995],[0.0234],[0.1199],[3.2465e-05],[-0.0004],[-5.4901e-05],[-3.5788e-07],[-8.3063e-06],[-4.1695e-06],[0.1098],[-3.966e-06],[0.0004],[-5.0773e-05],[-3.0742e-06],[-3.3181e-06],[-4.2187e-06],[-0.0377],[-0.0735],[0.0793],[-0.0323],[-0.0791],[-0.0811],[0.],[0.],[0.],[0.],[0.],[57.3403],[0.],[233.8012],[0.],[0.],[0.7939],[0.],1.2006670372429127
[0.1336],[0.9538],[0.1475],[-0.3619],[-0.0041],[-0.3941],[0.0462],[0.3149],[0.6094],[-0.0299],[-0.0347],[0.0553],[0.0396],[0.0562],[0.0334],[-0.0241],[-0.3994],[-0.0243],[-0.3666],[-0.004],[-0.3925],[0.0133],[-0.1818],[0.3571],[-0.0277],[-0.0356],[0.0539],[0.0389],[0.0532],[0.039],[-0.021],[-0.3995],[0.0235],[0.1199],[3.2665e-05],[-0.0004],[-5.5226e-05],[-3.332e-07],[-8.5125e-06],[-4.211e-06],[0.1098],[-3.5011e-06],[0.0004],[-5.1066e-05],[-3.0219e-06],[-3.3986e-06],[-4.2586e-06],[-0.0383],[-0.073],[0.0792],[-0.032],[-0.0793],[-0.0812],[0.],[0.],[0.],[0.],[58.8611],[25.4233],[24.697],[236.6548],[0.],[0.],[0.6422],[0.],1.2340188993885493
[0.1513],[0.977],[0.1587],[-0.3609],[-0.004],[-0.3942],[0.0387],[0.1278],[0.6166],[-0.0295],[-0.0351],[0.0551],[0.0389],[0.0558],[0.0338],[-0.0245],[-0.3992],[-0.0245],[-0.3644],[-0.0037],[-0.3931],[-0.0126],[-0.3599],[0.4877],[-0.0283],[-0.0358],[0.0528],[0.0399],[0.0523],[0.0385],[-0.0221],[-0.3996],[0.0237],[0.1199],[3.277e-05],[-0.0004],[-5.6105e-05],[-3.44e-07],[-8.5383e-06],[-4.3547e-06],[0.1098],[-3.375e-06],[0.0004],[-5.1919e-05],[-3.0543e-06],[-3.4083e-06],[-4.4008e-06],[-0.038],[-0.073],[0.0793],[-0.0321],[-0.0793],[-0.0811],[0.],[0.],[0.],[0.],[19.5263],[0.],[102.715],[180.5395],[0.],[0.],[0.925],[0.],1.2673707615341856
[0.1694],[0.9895],[0.1723],[-0.3575],[-0.0039],[-0.3944],[0.0163],[-0.0787],[0.638],[-0.0302],[-0.0354],[0.054],[0.0404],[0.055],[0.0333],[-0.0251],[-0.3991],[-0.0247],[-0.3627],[-0.0034],[-0.3937],[-0.0556],[-0.4135],[0.5884],[-0.0292],[-0.0361],[0.0507],[0.0425],[0.0508],[0.0385],[-0.0234],[-0.3999],[0.024],[0.1199],[3.2735e-05],[-0.0004],[-5.5838e-05],[-3.4054e-07],[-8.5346e-06],[-4.3154e-06],[0.1098],[-3.3978e-06],[0.0004],[-5.1656e-05],[-3.0432e-06],[-3.4066e-06],[-4.3619e-06],[-0.038],[-0.073],[0.0793],[-0.0336],[-0.0781],[-0.0808],[0.],[0.],[0.],[0.],[20.3135],[0.],[82.6207],[180.1095],[0.],[0.],[1.6221],[0.8885],1.3007226236798222
[0.1869],[0.9906],[0.1825],[-0.3558],[-0.0038],[-0.3945],[0.0088],[-0.2509],[0.6696],[-0.0308],[-0.0355],[0.0536],[0.0409],[0.0551],[0.032],[-0.0251],[-0.3992],[-0.0247],[-0.3621],[-0.0033],[-0.3942],[-0.0768],[-0.1595],[0.5927],[-0.0301],[-0.0362],[0.0493],[0.0444],[0.0498],[0.0393],[-0.0236],[-0.4003],[0.024],[0.1199],[3.2627e-05],[-0.0004],[-5.502e-05],[-3.2858e-07],[-8.529e-06],[-4.1986e-06],[0.1098],[-3.4381e-06],[0.0004],[-5.0849e-05],[-3.0061e-06],[-3.4043e-06],[-4.2461e-06],[-0.0374],[-0.0735],[0.0794],[-0.0349],[-0.0769],[-0.0804],[0.],[0.],[0.],[0.],[25.0351],[0.],[87.7551],[179.5986],[0.],[0.],[1.6654],[0.8656],1.3340744858254585
[0.2028],[0.9802],[0.1866],[-0.3547],[-0.0038],[-0.3945],[0.0042],[-0.3644],[0.6804],[-0.0312],[-0.0355],[0.0534],[0.041],[0.0548],[0.0325],[-0.0249],[-0.3994],[-0.0246],[-0.3612],[-0.0036],[-0.3942],[-0.0244],[0.1668],[0.594],[-0.0309],[-0.0357],[0.0517],[0.043],[0.0515],[0.0413],[-0.0232],[-0.4001],[0.0239],[0.1199],[3.2439e-05],[-0.0004],[-5.3512e-05],[-3.0399e-07],[-8.5322e-06],[-3.9782e-06],[0.1098],[-3.485e-06],[0.0004],[-4.9359e-05],[-2.9323e-06],[-3.4056e-06],[-4.0275e-06],[-0.0366],[-0.0744],[0.0797],[-0.035],[-0.0767],[-0.0803],[0.],[0.],[0.],[0.],[0.],[0.],[107.8148],[120.3463],[0.],[0.],[0.6709],[0.7828],1.367426347971095
[0.2171],[0.9614],[0.1831],[-0.3553],[-0.0035],[-0.3946],[-0.0568],[-0.177],[0.6477],[-0.0313],[-0.0361],[0.0505],[0.0436],[0.0519],[0.034],[-0.0249],[-0.3999],[-0.0246],[-0.3444],[-0.004],[-0.3942],[0.0324],[0.2939],[0.594],[-0.0312],[-0.0352],[0.0548],[0.0393],[0.0537],[0.0411],[-0.0226],[-0.3997],[0.0239],[0.1199],[3.2394e-05],[-0.0004],[-5.2557e-05],[-2.8215e-07],[-8.5928e-06],[-3.8512e-06],[0.1098],[-3.3977e-06],[0.0004],[-4.8423e-05],[-2.8739e-06],[-3.4292e-06],[-3.9012e-06],[-0.0365],[-0.0747],[0.0798],[-0.0341],[-0.0773],[-0.0805],[0.],[0.],[0.],[0.],[0.],[71.8205],[85.2861],[0.],[0.],[0.],[0.9117],[0.6799],1.4007782101167314
[0.2336],[0.9361],[0.1863],[-0.3553],[-0.0029],[-0.3949],[-0.1481],[0.0693],[0.6156],[-0.0311],[-0.0368],[0.0457],[0.0475],[0.0476],[0.0362],[-0.0254],[-0.4005],[-0.0246],[-0.3514],[-0.0039],[-0.394],[0.0226],[-0.0652],[0.5704],[-0.0273],[-0.035],[0.0546],[0.0393],[0.0532],[0.0416],[-0.0232],[-0.3995],[0.0241],[0.1199],[3.2924e-05],[-0.0004],[-5.5228e-05],[-3.2112e-07],[-8.651e-06],[-4.2213e-06],[0.1098],[-3.3276e-06],[0.0004],[-5.1071e-05],[-3.0061e-06],[-3.4517e-06],[-4.2686e-06],[-0.037],[-0.0743],[0.0796],[-0.0332],[-0.0782],[-0.0808],[0.],[86.2596],[0.],[101.2835],[0.],[0.],[7.6654],[222.3173],[0.],[0.],[0.],[0.],1.434130072262368
[0.2469],[0.9153],[0.1759],[-0.3395],[-0.0024],[-0.3951],[-0.213],[0.2362],[0.5132],[-0.0311],[-0.0374],[0.0417],[0.0504],[0.0446],[0.0372],[-0.0259],[-0.4009],[-0.0246],[-0.3667],[-0.004],[-0.393],[0.0083],[0.0779],[0.3532],[-0.0281],[-0.0355],[0.0541],[0.0392],[0.0526],[0.0418],[-0.0196],[-0.4005],[0.023],[0.1199],[3.2208e-05],[-0.0004],[-4.7455e-05],[-1.3376e-07],[-9.0559e-06],[-3.0513e-06],[0.1098],[-2.6985e-06],[0.0004],[-4.3335e-05],[-2.4863e-06],[-3.611e-06],[-3.1056e-06],[-0.0368],[-0.0744],[0.0797],[-0.0326],[-0.0788],[-0.081],[0.],[64.9306],[0.],[58.9967],[0.],[104.2306],[0.],[236.7962],[0.],[0.],[0.],[0.],1.4674819344080043
[0.2575],[0.9177],[0.1544],[-0.3238],[-0.0025],[-0.3952],[-0.1855],[0.317],[0.5744],[-0.0314],[-0.0371],[0.0428],[0.05],[0.0458],[0.0358],[-0.026],[-0.4006],[-0.0247],[-0.3651],[-0.004],[-0.3922],[0.0217],[0.083],[0.2475],[-0.0276],[-0.0354],[0.0543],[0.0384],[0.0533],[0.0398],[-0.0201],[-0.3998],[0.0232],[0.1199],[3.2447e-05],[-0.0004],[-4.6289e-05],[-4.7951e-08],[-9.5175e-06],[-2.8508e-06],[0.1098],[-1.7761e-06],[0.0004],[-4.2129e-05],[-2.2813e-06],[-3.7916e-06],[-2.9041e-06],[-0.0375],[-0.0737],[0.0794],[-0.0321],[-0.0792],[-0.0811],[0.],[0.],[0.],[0.],[0.],[134.773],[0.],[149.11],[0.],[0.],[0.6966],[0.],1.500833796553641
[0.2719],[0.9369],[0.1469],[-0.3464],[-0.0034],[-0.3944],[-0.0529],[0.3721],[0.6126],[-0.0297],[-0.0354],[0.0501],[0.0449],[0.0515],[0.0348],[-0.0253],[-0.3998],[-0.0246],[-0.3636],[-0.004],[-0.3921],[0.024],[-0.0621],[0.2327],[-0.0275],[-0.0355],[0.0543],[0.0382],[0.0536],[0.0387],[-0.0204],[-0.3994],[0.0234],[0.1199],[3.3077e-05],[-0.0004],[-4.8742e-05],[-4.435e-08],[-9.8202e-06],[-3.1678e-06],[0.1098],[-1.1367e-06],[0.0004],[-4.4504e-05],[-2.3095e-06],[-3.9098e-06],[-3.217e-06],[-0.038],[-0.0733],[0.0793],[-0.0319],[-0.0795],[-0.0812],[0.],[0.],[0.],[19.1944],[0.],[58.6601],[0.],[231.6209],[5.7255],[0.],[1.1508],[0.],1.5341856586992773
[0.2888],[0.9635],[0.1509],[-0.3603],[-0.0039],[-0.3942],[0.0218],[0.3785],[0.6294],[-0.0291],[-0.035],[0.0543],[0.0398],[0.0552],[0.0341],[-0.0248],[-0.3993],[-0.0246],[-0.363],[-0.0039],[-0.3924],[0.0178],[-0.2606],[0.3524],[-0.0276],[-0.0355],[0.0543],[0.0381],[0.0535],[0.0381],[-0.021],[-0.3994],[0.0235],[0.1199],[3.3132e-05],[-0.0004],[-4.8801e-05],[-1.4042e-08],[-1.0018e-05],[-3.1885e-06],[0.1098],[-5.8826e-07],[0.0004],[-4.4527e-05],[-2.2324e-06],[-3.987e-06],[-3.2358e-06],[-0.0382],[-0.0729],[0.0792],[-0.0321],[-0.0793],[-0.0811],[0.],[0.],[0.],[49.9004],[24.0284],[43.138],[41.2619],[203.9166],[6.9469],[0.],[1.0746],[0.],1.5675375208449138
[0.3077],[0.9872],[0.1645],[-0.3566],[-0.0039],[-0.3943],[0.0138],[0.1577],[0.6379],[-0.0299],[-0.0354],[0.0539],[0.0405],[0.0549],[0.0338],[-0.0251],[-0.3992],[-0.0247],[-0.3625],[-0.0037],[-0.393],[-0.0162],[-0.4193],[0.509],[-0.0282],[-0.0358],[0.0527],[0.0398],[0.0524],[0.0376],[-0.0223],[-0.3996],[0.0238],[0.1199],[3.3318e-05],[-0.0004],[-5.0069e-05],[-3.3237e-08],[-1.0033e-05],[-3.3774e-06],[0.1098],[-5.1978e-07],[0.0004],[-4.5765e-05],[-2.2917e-06],[-3.9926e-06],[-3.4231e-06],[-0.0379],[-0.073],[0.0793],[-0.0323],[-0.0791],[-0.0811],[0.],[0.],[0.],[0.],[19.3803],[0.],[96.6702],[182.0439],[0.],[0.],[0.9286],[0.],1.6008893829905504
[0.3273],[1.],[0.1807],[-0.3557],[-0.0038],[-0.3944],[0.0078],[-0.0662],[0.6485],[-0.0305],[-0.0355],[0.0536],[0.0409],[0.0549],[0.0324],[-0.0255],[-0.3991],[-0.0248],[-0.3621],[-0.0033],[-0.3938],[-0.0801],[-0.3898],[0.5885],[-0.0293],[-0.0363],[0.0495],[0.0435],[0.0499],[0.0381],[-0.0234],[-0.4001],[0.024],[0.1199],[3.3284e-05],[-0.0004],[-4.9839e-05],[-3.0319e-08],[-1.003e-05],[-3.344e-06],[0.1098],[-5.3846e-07],[0.0004],[-4.5539e-05],[-2.282e-06],[-3.9909e-06],[-3.3901e-06],[-0.0379],[-0.073],[0.0793],[-0.0334],[-0.0782],[-0.0808],[0.],[0.],[0.],[0.],[22.8105],[0.],[82.155],[184.0331],[0.],[0.],[1.6601],[0.9579],1.6342412451361867
[0.346],[1.0013],[0.1933],[-0.3552],[-0.0038],[-0.3945],[0.0067],[-0.2473],[0.6737],[-0.0311],[-0.0355],[0.0535],[0.0411],[0.0553],[0.0309],[-0.0252],[-0.3992],[-0.0247],[-0.3623],[-0.0031],[-0.3943],[-0.1113],[-0.1158],[0.5936],[-0.0302],[-0.0365],[0.0475],[0.0459],[0.048],[0.0406],[-0.0239],[-0.4005],[0.024],[0.1199],[3.3149e-05],[-0.0004],[-4.8832e-05],[-1.5014e-08],[-1.0025e-05],[-3.1998e-06],[0.1098],[-5.7961e-07],[0.0004],[-4.4546e-05],[-2.2348e-06],[-3.989e-06],[-3.2471e-06],[-0.0373],[-0.0736],[0.0795],[-0.0353],[-0.0765],[-0.0803],[0.],[0.],[0.],[0.],[27.1476],[0.],[87.3361],[186.1349],[0.],[0.],[1.6742],[0.8506],1.6675931072818233
[0.363],[0.9912],[0.199],[-0.3545],[-0.0038],[-0.3945],[0.0076],[-0.3813],[0.6822],[-0.0313],[-0.0355],[0.0536],[0.041],[0.055],[0.0322],[-0.025],[-0.3993],[-0.0246],[-0.3616],[-0.0034],[-0.3942],[-0.0551],[0.2047],[0.5949],[-0.031],[-0.036],[0.0501],[0.0444],[0.0497],[0.0436],[-0.0235],[-0.4003],[0.0239],[0.1199],[3.2937e-05],[-0.0004],[-4.7297e-05],[8.9953e-09],[-1.0021e-05],[-2.9815e-06],[0.1098],[-6.2554e-07],[0.0004],[-4.303e-05],[-2.1608e-06],[-3.9872e-06],[-3.0306e-06],[-0.0365],[-0.0746],[0.0797],[-0.0356],[-0.0761],[-0.0802],[0.],[0.],[0.],[0.],[34.061],[0.],[62.1657],[136.3767],[0.],[0.],[1.4482],[0.7888],1.7009449694274597
[0.3783],[0.9712],[0.1974],[-0.3543],[-0.0036],[-0.3945],[-0.0387],[-0.2687],[0.655],[-0.0314],[-0.0359],[0.0514],[0.0427],[0.0525],[0.0344],[-0.0251],[-0.3997],[-0.0246],[-0.347],[-0.004],[-0.3941],[0.036],[0.3774],[0.5948],[-0.0314],[-0.0351],[0.0549],[0.0393],[0.0539],[0.0406],[-0.0227],[-0.3997],[0.0239],[0.1199],[3.2837e-05],[-0.0004],[-4.6121e-05],[3.368e-08],[-1.0069e-05],[-2.8175e-06],[0.1098],[-5.6176e-07],[0.0004],[-4.1872e-05],[-2.0917e-06],[-4.0062e-06],[-2.8677e-06],[-0.0361],[-0.0752],[0.0799],[-0.0346],[-0.0768],[-0.0804],[0.],[0.],[0.],[0.],[0.],[77.5427],[92.9397],[0.],[0.],[2.5493],[0.7773],[0.8065],1.7342968315730962
[0.3943],[0.9449],[0.1973],[-0.3551],[-0.003],[-0.3948],[-0.1281],[0.0075],[0.6209],[-0.0314],[-0.0367],[0.0467],[0.0467],[0.0477],[0.0394],[-0.0254],[-0.4003],[-0.0246],[-0.3303],[-0.0039],[-0.3941],[0.0272],[-0.0039],[0.5997],[-0.0279],[-0.0349],[0.0546],[0.0395],[0.0533],[0.0418],[-0.0233],[-0.3995],[0.0241],[0.1199],[3.3176e-05],[-0.0004],[-4.7526e-05],[1.6625e-08],[-1.0127e-05],[-2.9991e-06],[0.1098],[-5.1149e-07],[0.0004],[-4.3258e-05],[-2.1566e-06],[-4.0287e-06],[-3.0479e-06],[-0.0369],[-0.0745],[0.0797],[-0.0334],[-0.0778],[-0.0807],[0.],[0.],[0.],[0.],[0.],[56.342],[82.3659],[0.],[0.],[0.],[0.9529],[0.3549],1.7676486937187326
[0.412],[0.9197],[0.2023],[-0.3492],[-0.0023],[-0.3952],[-0.229],[0.22],[0.5532],[-0.0313],[-0.0376],[0.041],[0.0507],[0.0426],[0.0427],[-0.026],[-0.4009],[-0.0247],[-0.3658],[-0.0041],[-0.3932],[0.0223],[0.0166],[0.356],[-0.0278],[-0.0354],[0.0549],[0.0384],[0.0532],[0.0413],[-0.0193],[-0.4005],[0.023],[0.1199],[3.3036e-05],[-0.0004],[-4.4056e-05],[1.2691e-07],[-1.049e-05],[-2.4461e-06],[0.1097],[1.0513e-07],[0.0004],[-3.9791e-05],[-1.8677e-06],[-4.1713e-06],[-2.4974e-06],[-0.0371],[-0.0742],[0.0796],[-0.0327],[-0.0787],[-0.0809],[0.],[66.8182],[0.],[0.],[0.],[78.6561],[0.],[309.4271],[0.],[0.],[0.],[0.],1.8010005558643691
[0.4238],[0.9166],[0.1867],[-0.3347],[-0.0022],[-0.3953],[-0.227],[0.3058],[0.558],[-0.0311],[-0.0374],[0.0403],[0.0514],[0.0424],[0.0415],[-0.0263],[-0.4008],[-0.0247],[-0.369],[-0.004],[-0.3924],[0.0212],[0.1086],[0.2094],[-0.028],[-0.0355],[0.0542],[0.0387],[0.0532],[0.0404],[-0.0203],[-0.3998],[0.0233],[0.1199],[3.292e-05],[-0.0004],[-4.0234e-05],[2.4711e-07],[-1.0905e-05],[-1.8739e-06],[0.1097],[8.353e-07],[0.0004],[-3.5944e-05],[-1.5548e-06],[-4.3339e-06],[-1.9275e-06],[-0.0369],[-0.0743],[0.0796],[-0.0323],[-0.0791],[-0.0811],[0.],[0.],[0.],[0.],[0.],[106.0853],[0.],[173.5372],[0.],[0.],[0.8635],[0.],1.8343524180100055
[0.4356],[0.9288],[0.1735],[-0.3342],[-0.0028],[-0.3947],[-0.1398],[0.3656],[0.6004],[-0.0297],[-0.0362],[0.0456],[0.0478],[0.0469],[0.0385],[-0.0258],[-0.4003],[-0.0247],[-0.3643],[-0.004],[-0.3924],[0.0248],[0.0282],[0.1868],[-0.0276],[-0.0354],[0.0544],[0.0385],[0.0535],[0.0395],[-0.0204],[-0.3995],[0.0234],[0.1199],[3.3236e-05],[-0.0004],[-4.07e-05],[2.8706e-07],[-1.1231e-05],[-1.9258e-06],[0.1097],[1.5522e-06],[0.0004],[-3.6364e-05],[-1.4705e-06],[-4.4613e-06],[-1.977e-06],[-0.0377],[-0.0735],[0.0794],[-0.032],[-0.0794],[-0.0812],[0.],[0.],[0.],[0.],[0.],[95.7182],[0.],[176.1936],[4.6974],[0.],[1.1191],[0.],1.867704280155642
[0.4506],[0.9503],[0.1737],[-0.3606],[-0.0036],[-0.3942],[-0.0179],[0.3667],[0.6201],[-0.0295],[-0.0352],[0.0521],[0.0426],[0.0528],[0.0367],[-0.025],[-0.3996],[-0.0246],[-0.3638],[-0.0039],[-0.3925],[0.0189],[-0.1334],[0.2412],[-0.0276],[-0.0355],[0.0541],[0.0388],[0.0534],[0.0388],[-0.0209],[-0.3995],[0.0235],[0.1199],[3.3529e-05],[-0.0004],[-4.1583e-05],[3.0569e-07],[-1.145e-05],[-2.0292e-06],[0.1097],[2.0354e-06],[0.0004],[-3.7199e-05],[-1.4395e-06],[-4.547e-06],[-2.0783e-06],[-0.0382],[-0.0731],[0.0793],[-0.0318],[-0.0796],[-0.0812],[0.],[0.],[0.],[36.6569],[0.],[59.1076],[111.0907],[168.36],[2.31],[0.],[0.9008],[0.],1.9010561423012784
