num_timesteps,average_reward_per_episode,loss,value_loss,policy_gradient_loss,entropy_loss,std,clip_fraction,explained_variance,learning_rate,average_velocity_per_step,dense,done,end_effector_imitation_reward,foot_force_penalty,footstep_delta_time,forward_reward,joint_constraint_force_penalty,muscle_activation_diff_penalty,muscle_activation_penalty,muscle_activation_penalty_per_step,qpos_imitation_rewards,qvel_imitation_rewards,solved,sparse
1008000.0,60.99048359948735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1008224.0,25.2203075219786,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-407.85093813569,16073.805501532564,436.0,1840.7666666666623,-4.339586965590918,133.44611111111104,62.46736826588855,-246.7718759087396,1590.712194245968,-1069.7913976421607,-1276.5833033791587,4039.326756793525,204.94389843953547,0.0,0.0
1120000.0,83.2670868110226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1120224.0,71.5668659360726,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-491.49182012594974,24665.746254663536,477.5,2654.666666666662,-4.512497528558199,175.4394444444441,125.45637304113392,-377.2937434537725,2275.401188354488,-1541.2074854094997,-1688.734421276236,6158.986517561721,324.5475928907037,0.0,0.0
1232000.0,65.73824751193752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1232224.0,52.0728848737398,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-484.107470209118,36525.008506591075,766.0,3861.8999999999924,-4.003797950759912,155.8877777777777,137.4164516032619,-507.5256170844486,3318.9924285649945,-2289.4594173360356,-1551.4510098165265,9182.542517489286,432.58464530350085,0.0,0.0
1344000.0,100.79748199616931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1344224.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456000.0,170.65152752335513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456224.0,151.92334136015373,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-290.10860853109773,12724.318064017567,124.0,1494.4333333333298,-4.596070352298774,96.1933333333331,27.68495666156441,-184.96898101605808,1305.8773915338431,-857.3838305063612,-944.4307959947641,3221.4888606130053,164.50438440849064,0.0,0.0
1568000.0,221.83771478388527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1568224.0,250.59946128936426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-103.36826537815082,7319.920803279918,32.0,768.6999999999986,-2.283198101671841,37.55333333333337,22.28948447195466,-100.33409940181654,654.4589927556239,-447.82622897186036,-369.3145186972335,1845.7020795544508,91.04769273205739,0.0,0.0
1680000.0,159.61352863569653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1680224.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
