joint_data_pelvis_tx,joint_data_pelvis_ty,joint_data_pelvis_tilt,joint_data_hip_flexion_r,joint_data_knee_r_translation1,joint_data_knee_r_translation2,joint_data_knee_angle_r,joint_data_ankle_angle_r,joint_data_mtp_angle_r,joint_data_hamstrings_r_semimem_r-P2_x,joint_data_hamstrings_r_semimem_r-P2_y,joint_data_rect_fem_r_rect_fem_r-P3_x,joint_data_rect_fem_r_rect_fem_r-P3_y,joint_data_vasti_r_vas_int_r-P4_x,joint_data_vasti_r_vas_int_r-P4_y,joint_data_gastroc_r_med_gas_r-P2_x,joint_data_gastroc_r_med_gas_r-P2_y,joint_data_gastroc_r_med_gas_r-P2_z,joint_data_hip_flexion_l,joint_data_knee_l_translation1,joint_data_knee_l_translation2,joint_data_knee_angle_l,joint_data_ankle_angle_l,joint_data_mtp_angle_l,joint_data_hamstrings_l_semimem_l-P2_x,joint_data_hamstrings_l_semimem_l-P2_y,joint_data_rect_fem_l_rect_fem_l-P3_x,joint_data_rect_fem_l_rect_fem_l-P3_y,joint_data_vasti_l_vas_int_l-P4_x,joint_data_vasti_l_vas_int_l-P4_y,joint_data_gastroc_l_med_gas_l-P2_x,joint_data_gastroc_l_med_gas_l-P2_y,joint_data_gastroc_l_med_gas_l-P2_z,joint_data_r_shoulder_abd,joint_data_r_shoulder_rot,joint_data_r_shoulder_flex,joint_data_r_elbow_flex,joint_data_r_wrist_rot,joint_data_r_wrist_flex,joint_data_r_wrist_dev,joint_data_l_shoulder_abd,joint_data_l_shoulder_rot,joint_data_l_shoulder_flex,joint_data_l_elbow_flex,joint_data_l_wrist_rot,joint_data_l_wrist_flex,joint_data_l_wrist_dev,joint_data_iliopsoas_r_psoas_r-P3_x,joint_data_iliopsoas_r_psoas_r-P3_y,joint_data_iliopsoas_r_psoas_r-P3_z,joint_data_iliopsoas_l_psoas_l-P3_x,joint_data_iliopsoas_l_psoas_l-P3_y,joint_data_iliopsoas_l_psoas_l-P3_z,sensor_data_r_foot,sensor_data_r_toes,sensor_data_l_foot,sensor_data_l_toes,sensor_data_r_knee_sensor,sensor_data_l_knee_sensor,sensor_data_r_hip_sensor,sensor_data_l_hip_sensor,sensor_data_r_ankle_sensor,sensor_data_l_ankle_sensor,sensor_data_r_mtp_sensor,sensor_data_l_mtp_sensor,time
[0.8826],[0.8769],[0.0567],[-0.3512],[-0.0024],[-0.3936],[-0.1967],[0.2492],[0.3748],[-0.0293],[-0.0371],[0.0448],[0.0444],[0.0413],[0.0514],[-0.0223],[-0.401],[-0.0234],[0.325],[-0.0037],[-0.3929],[-0.0112],[-0.1135],[0.7145],[-0.0282],[-0.0355],[0.0549],[0.0356],[0.0518],[0.0408],[-0.0216],[-0.3996],[0.0236],[0.1199],[2.9307e-05],[-0.0004],[-4.8629e-05],[-2.7067e-07],[-7.025e-06],[-3.5962e-06],[0.1098],[-4.608e-06],[0.0004],[-4.9812e-05],[-2.7985e-06],[-2.7378e-06],[-3.6477e-06],[-0.0381],[-0.0728],[0.0792],[-0.0319],[-0.0744],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[112.4187],[0.],[0.],[0.],[0.],[1.575],0.9672040022234575
[0.9202],[0.8872],[0.0702],[-0.3551],[-0.0016],[-0.394],[-0.2931],[0.1884],[0.3033],[-0.03],[-0.0381],[0.0395],[0.0477],[0.0351],[0.0558],[-0.0235],[-0.4018],[-0.0235],[0.3349],[-0.0027],[-0.3933],[-0.1478],[-0.0803],[0.6941],[-0.0292],[-0.0367],[0.0505],[0.0352],[0.0456],[0.0438],[-0.0229],[-0.4006],[0.0238],[0.1199],[2.9309e-05],[-0.0004],[-4.8739e-05],[-2.3116e-07],[-7.2705e-06],[-3.6303e-06],[0.1098],[-3.86e-06],[0.0004],[-4.9873e-05],[-2.693e-06],[-2.8336e-06],[-3.6791e-06],[-0.0381],[-0.0727],[0.0792],[-0.0319],[-0.0742],[-0.0795],[0.],[97.1721],[0.],[0.],[0.],[0.],[109.7843],[0.],[0.],[0.],[0.],[1.1665],1.000555864369094
[0.9645],[0.9023],[0.1047],[-0.3557],[-0.0005],[-0.3951],[-0.4275],[0.0041],[0.4855],[-0.0305],[-0.0394],[0.0325],[0.0506],[0.0265],[0.0593],[-0.0253],[-0.4024],[-0.0237],[0.2857],[-0.002],[-0.3937],[-0.2441],[0.0553],[0.6469],[-0.0302],[-0.0375],[0.0442],[0.0418],[0.0384],[0.0531],[-0.0239],[-0.4015],[0.0237],[0.1199],[3.037e-05],[-0.0004],[-5.4519e-05],[-3.0401e-07],[-7.4487e-06],[-4.439e-06],[0.1098],[-3.4849e-06],[0.0004],[-5.5581e-05],[-2.9433e-06],[-2.9028e-06],[-4.4811e-06],[-0.0381],[-0.0727],[0.0792],[-0.0316],[-0.0749],[-0.0797],[0.],[118.2822],[0.],[0.],[0.],[0.],[67.5281],[0.],[0.],[0.],[0.],[1.4034],1.0339077265147303
[1.0141],[0.9135],[0.1578],[-0.3517],[0.0008],[-0.3969],[-0.6016],[-0.1993],[0.6159],[-0.0307],[-0.0415],[0.0273],[0.0479],[0.0156],[0.0613],[-0.0276],[-0.4029],[-0.0239],[0.1507],[-0.0022],[-0.3939],[-0.2148],[-0.1053],[0.5079],[-0.0305],[-0.0371],[0.0426],[0.0471],[0.0401],[0.052],[-0.0245],[-0.4012],[0.0239],[0.1199],[3.0342e-05],[-0.0004],[-5.4252e-05],[-2.965e-07],[-7.4736e-06],[-4.3942e-06],[0.1098],[-3.4692e-06],[0.0004],[-5.5321e-05],[-2.923e-06],[-2.9122e-06],[-4.4371e-06],[-0.0381],[-0.0727],[0.0792],[-0.0341],[-0.0751],[-0.0795],[0.],[0.],[0.],[65.4222],[0.],[0.],[0.],[0.],[0.],[0.],[0.7817],[0.],1.0672595886603669
[1.0554],[0.9148],[0.1859],[-0.2959],[0.0022],[-0.3992],[-0.7811],[-0.2958],[0.6173],[-0.0304],[-0.0436],[0.0245],[0.0428],[0.0068],[0.0591],[-0.0296],[-0.4029],[-0.0239],[0.0731],[-0.0021],[-0.3944],[-0.2312],[-0.022],[0.2826],[-0.0305],[-0.0372],[0.042],[0.0478],[0.0395],[0.0517],[-0.0246],[-0.4015],[0.0239],[0.1199],[2.8396e-05],[-0.0003],[-4.2875e-05],[-9.1396e-08],[-7.5391e-06],[-2.8375e-06],[0.1098],[-3.1312e-06],[0.0003],[-4.4033e-05],[-2.2768e-06],[-2.9384e-06],[-2.8906e-06],[-0.0377],[-0.0729],[0.0792],[-0.035],[-0.0751],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.469],[0.],1.1006114508060034
[1.0815],[0.9171],[0.1726],[-0.1494],[0.0034],[-0.4017],[-0.9571],[-0.2655],[0.6083],[-0.0299],[-0.0455],[0.0183],[0.0418],[0.0017],[0.0534],[-0.0313],[-0.4023],[-0.0239],[0.0656],[-0.002],[-0.3944],[-0.2541],[0.0295],[0.0312],[-0.0308],[-0.0376],[0.0409],[0.0476],[0.0374],[0.0547],[-0.025],[-0.4016],[0.024],[0.1199],[2.6938e-05],[-0.0003],[-3.3894e-05],[9.9249e-08],[-7.78e-06],[-1.6258e-06],[0.1098],[-2.3549e-06],[0.0003],[-3.5098e-05],[-1.6955e-06],[-3.033e-06],[-1.685e-06],[-0.0365],[-0.0735],[0.0792],[-0.0341],[-0.0754],[-0.0797],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.1151],[0.],1.1339633129516398
[1.1058],[0.9239],[0.1594],[-0.0178],[0.0039],[-0.4024],[-1.0239],[-0.17],[0.6216],[-0.0295],[-0.0461],[0.0119],[0.0425],[-0.0111],[0.0567],[-0.0321],[-0.4012],[-0.0238],[-0.004],[-0.0026],[-0.394],[-0.1469],[-0.0038],[-0.0309],[-0.0299],[-0.036],[0.0469],[0.043],[0.0437],[0.0503],[-0.0248],[-0.4008],[0.0241],[0.1199],[2.7684e-05],[-0.0003],[-3.7789e-05],[5.3031e-08],[-7.9276e-06],[-2.183e-06],[0.1098],[-2.0292e-06],[0.0003],[-3.8931e-05],[-1.8582e-06],[-3.0902e-06],[-2.2373e-06],[-0.0353],[-0.074],[0.0793],[-0.034],[-0.0761],[-0.0799],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.1988],[0.],1.1673151750972763
[1.1335],[0.9268],[0.1599],[0.0731],[0.0038],[-0.4017],[-0.995],[-0.0496],[0.6346],[-0.0295],[-0.046],[0.0086],[0.0441],[-0.0185],[0.0643],[-0.032],[-0.401],[-0.0238],[-0.0872],[-0.0032],[-0.3937],[-0.0559],[0.0067],[0.057],[-0.029],[-0.0352],[0.0539],[0.0353],[0.0492],[0.0447],[-0.024],[-0.4003],[0.0241],[0.1199],[2.731e-05],[-0.0003],[-3.5676e-05],[1.0362e-07],[-8.0137e-06],[-1.9027e-06],[0.1098],[-1.728e-06],[0.0003],[-3.6816e-05],[-1.7035e-06],[-3.1239e-06],[-1.958e-06],[-0.0346],[-0.0743],[0.0794],[-0.0368],[-0.0746],[-0.0794],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.1719],[0.],1.2006670372429127
[1.1568],[0.9267],[0.1495],[0.1806],[0.0034],[-0.4006],[-0.9084],[0.0465],[0.6476],[-0.03],[-0.0453],[0.0092],[0.0461],[-0.012],[0.0656],[-0.0315],[-0.4014],[-0.0237],[-0.0895],[-0.0031],[-0.3938],[-0.0868],[0.0436],[0.1901],[-0.0292],[-0.0359],[0.0545],[0.0313],[0.0475],[0.0466],[-0.0239],[-0.4005],[0.0241],[0.1199],[2.6825e-05],[-0.0003],[-3.2454e-05],[1.771e-07],[-8.1317e-06],[-1.4525e-06],[0.1098],[-1.4078e-06],[0.0003],[-3.3598e-05],[-1.4844e-06],[-3.1701e-06],[-1.5101e-06],[-0.0332],[-0.0745],[0.0795],[-0.0364],[-0.0746],[-0.0794],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.5096],[0.],1.2340188993885493
[1.1826],[0.9268],[0.1461],[0.2525],[0.0024],[-0.3986],[-0.7382],[0.0983],[0.6646],[-0.0308],[-0.0436],[0.0145],[0.0481],[0.0013],[0.0661],[-0.0302],[-0.4021],[-0.0235],[-0.1235],[-0.0032],[-0.3938],[-0.0757],[0.0701],[0.3456],[-0.0301],[-0.036],[0.0532],[0.0351],[0.0478],[0.0472],[-0.024],[-0.4003],[0.0241],[0.1199],[2.8024e-05],[-0.0003],[-3.8132e-05],[1.0437e-07],[-8.3106e-06],[-2.1993e-06],[0.1098],[-1.2028e-06],[0.0003],[-3.9214e-05],[-1.7454e-06],[-3.2397e-06],[-2.2512e-06],[-0.0319],[-0.0747],[0.0796],[-0.0365],[-0.0746],[-0.0794],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.6661],[0.],1.2673707615341856
[1.2144],[0.9264],[0.159],[0.271],[0.0007],[-0.3964],[-0.516],[0.1272],[0.6796],[-0.0315],[-0.041],[0.0246],[0.0498],[0.0184],[0.0631],[-0.0277],[-0.4029],[-0.0234],[-0.2249],[-0.0039],[-0.3936],[0.0212],[0.0615],[0.4175],[-0.0299],[-0.0351],[0.056],[0.0363],[0.0531],[0.0414],[-0.0231],[-0.3998],[0.024],[0.1199],[2.8087e-05],[-0.0003],[-3.7755e-05],[1.2673e-07],[-8.4217e-06],[-2.1243e-06],[0.1098],[-1.0138e-06],[0.0003],[-3.8815e-05],[-1.6923e-06],[-3.2831e-06],[-2.1763e-06],[-0.0314],[-0.075],[0.0798],[-0.0378],[-0.074],[-0.0793],[0.],[0.],[0.],[93.0741],[0.],[27.0011],[0.],[0.],[0.],[0.],[1.7202],[0.],1.3007226236798222
[1.2448],[0.9245],[0.1658],[0.2897],[-0.0012],[-0.3947],[-0.2893],[0.1151],[0.6951],[-0.0317],[-0.0381],[0.0374],[0.0484],[0.0345],[0.0563],[-0.0246],[-0.4029],[-0.0233],[-0.2691],[-0.0039],[-0.3937],[0.018],[0.1017],[0.4115],[-0.0299],[-0.0353],[0.0548],[0.038],[0.0529],[0.0418],[-0.0225],[-0.3999],[0.0239],[0.1199],[2.8064e-05],[-0.0003],[-3.6355e-05],[1.6901e-07],[-8.5558e-06],[-1.8866e-06],[0.1098],[-8.4462e-07],[0.0003],[-3.7404e-05],[-1.584e-06],[-3.3354e-06],[-1.94e-06],[-0.031],[-0.0751],[0.0798],[-0.0379],[-0.0737],[-0.0793],[0.],[0.],[0.],[95.3157],[0.],[11.7064],[0.],[0.],[0.],[0.],[1.9434],[0.],1.3340744858254585
[1.2755],[0.9207],[0.169],[0.3117],[-0.0028],[-0.3938],[-0.0938],[0.118],[0.7051],[-0.0309],[-0.0357],[0.0486],[0.0437],[0.0466],[0.0479],[-0.022],[-0.4017],[-0.0233],[-0.3063],[-0.0039],[-0.3938],[0.0089],[0.1435],[0.3834],[-0.0305],[-0.0355],[0.0537],[0.0403],[0.0524],[0.0427],[-0.0224],[-0.3998],[0.0239],[0.1199],[2.835e-05],[-0.0003],[-3.6595e-05],[1.8103e-07],[-8.6857e-06],[-1.8781e-06],[0.1098],[-7.3078e-07],[0.0003],[-3.7618e-05],[-1.5727e-06],[-3.3863e-06],[-1.9314e-06],[-0.0306],[-0.075],[0.0799],[-0.0381],[-0.0733],[-0.0793],[0.],[0.],[0.],[92.9992],[0.],[23.6985],[0.],[0.],[0.],[0.],[1.8458],[0.],1.367426347971095
[1.3076],[0.9164],[0.1727],[0.3383],[-0.0038],[-0.3935],[0.0333],[0.1494],[0.706],[-0.0299],[-0.0346],[0.0554],[0.0377],[0.0533],[0.0414],[-0.0204],[-0.4002],[-0.0234],[-0.3499],[-0.0039],[-0.3939],[0.007],[0.1829],[0.3753],[-0.0311],[-0.0355],[0.0534],[0.0408],[0.0523],[0.0429],[-0.0219],[-0.3999],[0.0237],[0.1199],[2.8383e-05],[-0.0003],[-3.5568e-05],[2.1737e-07],[-8.8246e-06],[-1.7002e-06],[0.1098],[-5.3696e-07],[0.0003],[-3.6576e-05],[-1.4828e-06],[-3.4406e-06],[-1.7544e-06],[-0.0303],[-0.0749],[0.0799],[-0.0383],[-0.073],[-0.0792],[0.],[0.],[0.],[115.5597],[22.8585],[0.],[0.],[58.8747],[0.],[0.],[1.8887],[0.],1.4007782101167314
[1.3376],[0.9098],[0.1674],[0.3957],[-0.0038],[-0.3935],[0.0235],[0.1282],[0.7121],[-0.0286],[-0.035],[0.0554],[0.0369],[0.0529],[0.042],[-0.0203],[-0.3997],[-0.0233],[-0.3578],[-0.0036],[-0.3941],[-0.0422],[0.2496],[0.3559],[-0.0307],[-0.0358],[0.0512],[0.0426],[0.0499],[0.0452],[-0.0222],[-0.4001],[0.0238],[0.1199],[2.8452e-05],[-0.0003],[-3.4607e-05],[2.516e-07],[-8.9643e-06],[-1.5331e-06],[0.1098],[-3.6192e-07],[0.0003],[-3.5616e-05],[-1.4009e-06],[-3.4953e-06],[-1.5882e-06],[-0.0297],[-0.0744],[0.0798],[-0.0382],[-0.0728],[-0.0792],[0.],[0.],[0.],[0.],[30.8111],[0.],[0.],[72.4347],[0.],[0.],[2.0384],[0.],1.434130072262368
[1.369],[0.9033],[0.1623],[0.4095],[-0.0037],[-0.3933],[-0.0141],[0.1475],[0.7132],[-0.0283],[-0.0355],[0.0537],[0.0381],[0.0512],[0.0431],[-0.0207],[-0.3997],[-0.0234],[-0.356],[-0.0032],[-0.3941],[-0.1146],[0.3046],[0.1613],[-0.0305],[-0.0365],[0.0475],[0.0459],[0.046],[0.0489],[-0.0223],[-0.4007],[0.0236],[0.1199],[2.8607e-05],[-0.0003],[-3.399e-05],[2.8233e-07],[-9.1135e-06],[-1.3906e-06],[0.1098],[-2.1091e-07],[0.0003],[-3.4983e-05],[-1.3338e-06],[-3.5537e-06],[-1.4467e-06],[-0.0312],[-0.0737],[0.0794],[-0.0381],[-0.0728],[-0.0792],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[77.6292],[0.],[0.],[1.7613],[0.],1.4674819344080043
[1.401],[0.8975],[0.1551],[0.4205],[-0.0027],[-0.3935],[-0.1519],[0.0785],[0.7078],[-0.0293],[-0.0369],[0.0473],[0.0424],[0.0442],[0.0486],[-0.0218],[-0.4006],[-0.0234],[-0.3539],[-0.0026],[-0.3942],[-0.183],[0.2418],[0.0037],[-0.0291],[-0.0366],[0.0437],[0.0485],[0.042],[0.0516],[-0.022],[-0.4014],[0.0233],[0.1199],[2.8898e-05],[-0.0003],[-3.4324e-05],[2.9567e-07],[-9.2671e-06],[-1.4153e-06],[0.1098],[2.0074e-10],[0.0003],[-3.5293e-05],[-1.3186e-06],[-3.6137e-06],[-1.4707e-06],[-0.0308],[-0.0737],[0.0795],[-0.038],[-0.0729],[-0.0792],[0.],[0.],[0.],[140.812],[0.],[0.],[0.],[36.7324],[0.],[0.],[1.5411],[0.],1.500833796553641
[1.4384],[0.8952],[0.1605],[0.3665],[-0.0019],[-0.394],[-0.2679],[-0.0309],[0.6815],[-0.0303],[-0.038],[0.0408],[0.0472],[0.0368],[0.0545],[-0.0238],[-0.4014],[-0.0236],[-0.3532],[-0.0017],[-0.3942],[-0.2916],[0.2818],[0.0517],[-0.0299],[-0.0378],[0.0376],[0.0517],[0.0359],[0.054],[-0.0232],[-0.4019],[0.0233],[0.1199],[3.0166e-05],[-0.0004],[-3.9613e-05],[2.4091e-07],[-9.5239e-06],[-2.0702e-06],[0.1098],[2.7817e-07],[0.0004],[-4.0514e-05],[-1.5392e-06],[-3.714e-06],[-2.1206e-06],[-0.0314],[-0.0742],[0.0795],[-0.0379],[-0.073],[-0.0793],[0.],[0.],[0.],[210.9496],[0.],[0.],[0.],[52.3849],[0.],[0.],[1.0636],[0.],1.5341856586992773
[1.4833],[0.8995],[0.1829],[0.2214],[-0.0015],[-0.3945],[-0.3117],[-0.0431],[0.663],[-0.0306],[-0.0382],[0.0378],[0.0492],[0.0343],[0.0551],[-0.0246],[-0.4019],[-0.0237],[-0.3482],[-0.0004],[-0.3948],[-0.4434],[0.2312],[0.2189],[-0.0306],[-0.0395],[0.0286],[0.0556],[0.0264],[0.058],[-0.0249],[-0.4027],[0.0232],[0.1199],[3.0848e-05],[-0.0004],[-4.136e-05],[2.3943e-07],[-9.7361e-06],[-2.2225e-06],[0.1098],[4.3316e-07],[0.0004],[-4.2219e-05],[-1.5886e-06],[-3.797e-06],[-2.2719e-06],[-0.0333],[-0.075],[0.0795],[-0.0381],[-0.0728],[-0.0792],[0.],[198.7622],[0.],[249.3845],[0.],[0.],[0.],[0.],[0.],[0.],[0.2354],[0.],1.5675375208449138
[1.521],[0.9056],[0.1822],[0.1648],[-0.0013],[-0.3947],[-0.338],[-0.0062],[0.514],[-0.0307],[-0.0385],[0.0362],[0.0501],[0.0335],[0.054],[-0.0246],[-0.4023],[-0.0235],[-0.2611],[0.0013],[-0.397],[-0.6614],[-0.0103],[0.646],[-0.0309],[-0.042],[0.0161],[0.0583],[0.0131],[0.0605],[-0.0279],[-0.403],[0.0236],[0.1199],[2.8954e-05],[-0.0003],[-2.9914e-05],[4.5591e-07],[-9.8749e-06],[-6.6332e-07],[0.1098],[9.4861e-07],[0.0003],[-3.0819e-05],[-9.1574e-07],[-3.8517e-06],[-7.2213e-07],[-0.0341],[-0.0749],[0.0795],[-0.0374],[-0.0731],[-0.0792],[0.],[113.4967],[0.],[176.2234],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[4.1065],1.6008893829905504
[1.5543],[0.9103],[0.1707],[0.1449],[-0.001],[-0.3946],[-0.36],[0.0502],[0.3767],[-0.0308],[-0.0387],[0.0351],[0.0498],[0.0305],[0.0579],[-0.0251],[-0.4024],[-0.0235],[-0.1533],[0.0026],[-0.3993],[-0.8477],[-0.2152],[0.7428],[-0.0306],[-0.0443],[0.0046],[0.0575],[0.0002],[0.0603],[-0.0303],[-0.4027],[0.024],[0.1199],[2.9775e-05],[-0.0003],[-3.4179e-05],[4.0197e-07],[-1.0025e-05],[-1.2886e-06],[0.1097],[1.2841e-06],[0.0003],[-3.5055e-05],[-1.1026e-06],[-3.9101e-06],[-1.342e-06],[-0.034],[-0.0749],[0.0795],[-0.0365],[-0.0737],[-0.0793],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.2608],1.6342412451361867
[1.5921],[0.9165],[0.1803],[0.0721],[-0.0011],[-0.3942],[-0.3317],[0.08],[0.199],[-0.0308],[-0.0384],[0.0358],[0.0504],[0.0323],[0.0568],[-0.0243],[-0.4026],[-0.0233],[-0.0958],[0.0033],[-0.4008],[-0.9387],[-0.2587],[0.7099],[-0.0303],[-0.0451],[0.0018],[0.0543],[-0.0038],[0.0578],[-0.0314],[-0.402],[0.0238],[0.1199],[2.95e-05],[-0.0003],[-3.2971e-05],[4.5193e-07],[-1.0193e-05],[-1.1501e-06],[0.1097],[1.8786e-06],[0.0003],[-3.3823e-05],[-9.5357e-07],[-3.9758e-06],[-1.2024e-06],[-0.0349],[-0.075],[0.0795],[-0.0362],[-0.074],[-0.0793],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.6998],1.6675931072818233
[1.6251],[0.9223],[0.1826],[0.0059],[-0.0014],[-0.394],[-0.2876],[0.0966],[0.0142],[-0.0307],[-0.0378],[0.0373],[0.0511],[0.0352],[0.0553],[-0.0239],[-0.4024],[-0.0233],[0.0009],[0.0039],[-0.4025],[-1.0438],[-0.2111],[0.6877],[-0.03],[-0.0459],[-0.0007],[0.0513],[-0.0036],[0.0521],[-0.0321],[-0.4013],[0.0237],[0.1199],[2.8621e-05],[-0.0003],[-2.7914e-05],[5.5541e-07],[-1.0293e-05],[-4.6642e-07],[0.1097],[2.2632e-06],[0.0003],[-2.8789e-05],[-6.3212e-07],[-4.015e-06],[-5.223e-07],[-0.0356],[-0.0749],[0.0795],[-0.0354],[-0.0742],[-0.0793],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.6257],1.7009449694274597
[1.6538],[0.9233],[0.173],[-0.0359],[-0.0017],[-0.3941],[-0.2575],[0.0913],[-0.078],[-0.0303],[-0.0373],[0.0392],[0.0504],[0.0371],[0.0542],[-0.0237],[-0.4021],[-0.0235],[0.1192],[0.0042],[-0.403],[-1.0825],[-0.1256],[0.6803],[-0.0299],[-0.0461],[-0.0028],[0.0489],[-0.0131],[0.0543],[-0.0325],[-0.4005],[0.0237],[0.1199],[2.84e-05],[-0.0003],[-2.6161e-05],[5.983e-07],[-1.0384e-05],[-2.2091e-07],[0.1097],[2.4757e-06],[0.0003],[-2.7042e-05],[-5.0809e-07],[-4.0505e-06],[-2.7794e-07],[-0.036],[-0.0747],[0.0794],[-0.0341],[-0.0743],[-0.0794],[0.],[54.6193],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.6072],1.7342968315730962
[1.6831],[0.9232],[0.1668],[-0.085],[-0.0019],[-0.3939],[-0.2254],[0.1539],[-0.1282],[-0.0306],[-0.0372],[0.0407],[0.0498],[0.039],[0.0532],[-0.0234],[-0.4018],[-0.0234],[0.2157],[0.004],[-0.402],[-1.0172],[-0.0276],[0.6761],[-0.0303],[-0.0456],[0.0009],[0.0475],[-0.0168],[0.0605],[-0.0322],[-0.4006],[0.0237],[0.1199],[2.8919e-05],[-0.0003],[-2.8342e-05],[5.8588e-07],[-1.0553e-05],[-4.9927e-07],[0.1097],[2.7838e-06],[0.0003],[-2.9187e-05],[-5.7152e-07],[-4.1162e-06],[-5.5351e-07],[-0.0361],[-0.0748],[0.0795],[-0.0331],[-0.0743],[-0.0794],[0.],[39.4824],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.5598],1.7676486937187326
[1.7147],[0.9239],[0.1681],[-0.1682],[-0.0025],[-0.3937],[-0.1444],[0.1529],[-0.0778],[-0.0304],[-0.0363],[0.0459],[0.0457],[0.044],[0.0492],[-0.0219],[-0.4016],[-0.0232],[0.2921],[0.0035],[-0.4006],[-0.9073],[0.0516],[0.6761],[-0.0306],[-0.0448],[0.0085],[0.0463],[-0.0112],[0.0647],[-0.0314],[-0.4014],[0.0236],[0.1199],[2.8853e-05],[-0.0003],[-2.7143e-05],[6.2757e-07],[-1.0695e-05],[-3.0806e-07],[0.1097],[3.0632e-06],[0.0003],[-2.7974e-05],[-4.6059e-07],[-4.1719e-06],[-3.6291e-07],[-0.0371],[-0.0744],[0.0794],[-0.0323],[-0.0741],[-0.0794],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.7087],1.8010005558643691
[1.746],[0.9228],[0.1672],[-0.2417],[-0.0031],[-0.3936],[-0.0745],[0.1196],[0.0319],[-0.0302],[-0.0357],[0.0505],[0.0411],[0.0482],[0.0451],[-0.0214],[-0.4008],[-0.0234],[0.3517],[0.0024],[-0.3988],[-0.7462],[0.0987],[0.6836],[-0.0311],[-0.0434],[0.0178],[0.0445],[0.0007],[0.0657],[-0.0302],[-0.4022],[0.0235],[0.1199],[2.9103e-05],[-0.0003],[-2.7735e-05],[6.319e-07],[-1.0804e-05],[-3.7015e-07],[0.1097],[3.2197e-06],[0.0003],[-2.8546e-05],[-4.6536e-07],[-4.2144e-06],[-4.2423e-07],[-0.0377],[-0.074],[0.0794],[-0.0314],[-0.074],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[1.8173],1.8343524180100055
[1.7793],[0.9194],[0.1699],[-0.3283],[-0.0037],[-0.3935],[0.0059],[0.1425],[0.1627],[-0.0306],[-0.0352],[0.0541],[0.0392],[0.0526],[0.0412],[-0.0205],[-0.4001],[-0.0233],[0.3627],[0.0007],[-0.3966],[-0.5187],[0.1104],[0.6943],[-0.0316],[-0.0408],[0.0291],[0.0423],[0.0182],[0.063],[-0.0277],[-0.4029],[0.0234],[0.1199],[2.9341e-05],[-0.0003],[-2.7893e-05],[6.4535e-07],[-1.0924e-05],[-3.4571e-07],[0.1097],[3.332e-06],[0.0003],[-2.8685e-05],[-4.4716e-07],[-4.2613e-06],[-3.9986e-07],[-0.0382],[-0.0735],[0.0793],[-0.0313],[-0.0741],[-0.0795],[0.],[0.],[0.],[0.],[55.9244],[0.],[0.],[0.],[0.],[0.],[0.],[1.8873],1.867704280155642
[1.8094],[0.9127],[0.1594],[-0.3605],[-0.0039],[-0.3936],[0.0149],[0.1922],[0.305],[-0.0309],[-0.0353],[0.0548],[0.0377],[0.0535],[0.0384],[-0.0202],[-0.3997],[-0.0233],[0.3713],[-0.0013],[-0.3948],[-0.2794],[0.1018],[0.7043],[-0.0316],[-0.0378],[0.0414],[0.0395],[0.0351],[0.056],[-0.0245],[-0.4028],[0.0233],[0.1199],[2.8677e-05],[-0.0003],[-2.2685e-05],[7.4862e-07],[-1.1039e-05],[4.094e-07],[0.1097],[3.4918e-06],[0.0003],[-2.3516e-05],[-1.4364e-07],[-4.3067e-06],[3.501e-07],[-0.0384],[-0.073],[0.0792],[-0.0313],[-0.074],[-0.0795],[0.],[0.],[0.],[0.],[0.],[0.],[46.348],[0.],[0.],[0.],[0.],[1.9642],1.9010561423012784
